run_id,phase,host,runtime,model_id,weight_quant,kv_quant,rope_cfg,task,subset,ctx_len,extra,metric,value,n,raw_path,notes
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,hotpotqa,31500,,qa_f1_score,0.0784,50,results/raw/longbench_p3-awq-fp8_hotpotqa.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,2wikimqa,31500,,qa_f1_score,0.0871,50,results/raw/longbench_p3-awq-fp8_2wikimqa.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,passage_retrieval_en,31500,,retrieval_score,0.034,50,results/raw/longbench_p3-awq-fp8_passage_retrieval_en.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,lcc,31500,,code_sim_score,0.1422,50,results/raw/longbench_p3-awq-fp8_lcc.jsonl,vllm_v0_xformers calculate_kv_scales
p3-awq-fp8,3,4090,vllm,models/Qwen2.5-7B-Instruct-AWQ-yarn64k,awq_w4,fp8_e4m3,yarn4,longbench,repobench-p,31500,,code_sim_score,0.153,50,results/raw/longbench_p3-awq-fp8_repobench-p.jsonl,vllm_v0_xformers calculate_kv_scales
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,4096,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,4096,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,4096,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,4096,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,4096,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,16384,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,16384,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,16384,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,16384,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,16384,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,32768,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,32768,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,32768,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,32768,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_zh,32768,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_zh.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,4096,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,4096,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,4096,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,4096,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,4096,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,16384,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,16384,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,16384,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,16384,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,16384,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,32768,depth=0.1,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,32768,depth=0.3,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,32768,depth=0.5,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,32768,depth=0.7,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,niah,niah_en,32768,depth=0.9,acc,1.0,3,results/raw/niah_p4-fp16_niah_en.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,4096,depth=0.5,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,4096,depth=0.9,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,16384,depth=0.1,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,16384,depth=0.3,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,16384,depth=0.5,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,16384,depth=0.7,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,16384,depth=0.9,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,32768,depth=0.1,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,32768,depth=0.3,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,32768,depth=0.5,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,32768,depth=0.7,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-quanto4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_quanto,yarn4,niah,niah_zh,32768,depth=0.9,acc,0.0,3,results/raw/niah_p4-quanto4_niah_zh.jsonl,
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,4096,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,4096,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,16384,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,16384,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,16384,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,16384,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,16384,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,32768,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,32768,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,32768,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,32768,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_zh,32768,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_zh.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,4096,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,4096,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,4096,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,4096,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,4096,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,16384,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,16384,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,16384,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,16384,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,16384,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,32768,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,32768,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,32768,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,32768,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,niah,niah_en,32768,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq4_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,4096,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,4096,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,16384,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,16384,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,16384,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,16384,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,16384,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,32768,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,32768,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,32768,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,32768,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_zh,32768,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_zh.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,4096,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,4096,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,4096,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,4096,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,4096,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,16384,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,16384,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,16384,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,16384,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,16384,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,32768,depth=0.1,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,32768,depth=0.3,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,32768,depth=0.5,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,32768,depth=0.7,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,niah,niah_en,32768,depth=0.9,acc,0.0,3,results/raw/niah_p4-hqq2_niah_en.jsonl,backend=hqq
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,ppl_cached,wikitext103,16384,,ppl,5.4877,1,,
p4-fp16,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,fp16,yarn4,ppl_cached,wikitext103,32768,,ppl,8.0138,1,,
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,ppl_cached,wikitext103,16384,,ppl,8485.747,1,,backend=hqq
p4-hqq4,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int4_hqq,yarn4,ppl_cached,wikitext103,32768,,ppl,26420.3876,1,,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,ppl_cached,wikitext103,16384,,ppl,39672.8659,1,,backend=hqq
p4-hqq2,4,4090,hf,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int2_hqq,yarn4,ppl_cached,wikitext103,32768,,ppl,188153.7391,1,,backend=hqq
p5-lmd-int8,5,4090,lmdeploy,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int8_lmd,yarn4,niah,niah_zh,4096,depth=0.1,acc,0.3333,3,results/raw/niah_p5-lmd-int8_niah_zh.jsonl,quant_policy=8 cache_max_entry_count=0.7 max_batch_size=4 max_prefill_token_num=4096 kv_pool_tokens=217408
p5-lmd-int8,5,4090,lmdeploy,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int8_lmd,yarn4,niah,niah_zh,4096,depth=0.3,acc,0.6667,3,results/raw/niah_p5-lmd-int8_niah_zh.jsonl,quant_policy=8 cache_max_entry_count=0.7 max_batch_size=4 max_prefill_token_num=4096 kv_pool_tokens=217408
p5-lmd-int8,5,4090,lmdeploy,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int8_lmd,yarn4,niah,niah_zh,4096,depth=0.5,acc,0.3333,3,results/raw/niah_p5-lmd-int8_niah_zh.jsonl,quant_policy=8 cache_max_entry_count=0.7 max_batch_size=4 max_prefill_token_num=4096 kv_pool_tokens=217408
p5-lmd-int8,5,4090,lmdeploy,models/Qwen2.5-7B-Instruct-yarn64k,bf16,int8_lmd,yarn4,niah,niah_zh,4096,depth=0.7,acc,0.3333,3,results/raw/niah_p5-lmd-int8_niah_zh.jsonl,quant_policy=8 cache_max_entry_count=0.7 max_batch_size=4 max_prefill_token_num=4096 kv_pool_tokens=217408
